case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt
1407496,"Baggins","Baggins, Inc.","5407 E. Pima","Tucson","AZ","85711","722211","Limited-Service Restaurants",0,0,0,0,0,"2003-05-18","2005-05-15",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1663741,"Octopus Car Wash","Thornydale Octopus Car Wash, Inc","6611 N Thornydale Rd","Tucson","AZ","85741","811192","Car Washes",121,1725,117,101936,117,"2010-08-22","2012-08-25",118,"N/A",101936,117,101936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1424144,"Community Equity Mortgage Corp.","Community Equity Mortgage Corporation","680 W. Prince Road, #110","Tucson","AZ","85705","522310","Mortgage and Nonmortgage Loan Brokers",1,0,1,408.75,1,"2005-07-03","2005-09-25",1,"N/A",408.75,1,0,408.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1793226,"Lowe's Home Improvement","Lowe's Companies Inc","4075 W Ina Rd","Tucson","AZ","85741","444110","Home Centers",0,0,1,0,0,"2014-06-15","2016-06-14",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-07 01:00:04.213000 AMERICA/NEW_YORK"
1744870,"Villiage Inn","Blue Ribbon Holdings, LLC","9560 E 22nd Street","Tucson","AZ","85710","722110","Full-Service Restaurants",0,0,0,0,0,"2012-11-12","2014-11-11",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-05-08 01:00:06.172000 AMERICA/NEW_YORK"
1264802,"El Guero","El Guero Canelo, LLC","5201 S. 12th Ave.","Tucson","AZ","85706","72211","Full-Service Restaurants",52,0,52,53215.44,52,"2001-03-12","2003-03-12",52,"N/A",53215.44,52,0,53215.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1385379,"Child Parent Centers","Child Parent Centers, Inc.","602 E. 22nd Street","Tucson","AZ","85713","624110","Child and Youth Services",1,0,1,675.93,1,"2003-03-04","2004-04-06",1,"N/A",675.93,1,0,675.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1637637,"Bloom's Heating and Cooling","Bloom's Heating and Cooling","802 S Catalina Ave","Tucson","AZ","85711","238220","Plumbing, Heating, and Air-Conditioning Contractors",0,0,0,0,0,"2009-12-01","2011-12-20",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1599876,"Rincon Creek Electric, Inc.","Rincon Creek Electric, Inc.","7111 S. Camino del Garanon","Tucson","AZ","85747","238210","Electrical Contractors and Other Wiring Installation Contractors",0,0,0,0,0,"2007-12-12","2009-04-29",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1634929,"Connie's Manor Home, Inc","Connie's Manor Home, Inc","7161 N Mona Lisa","Tucson","AZ","85714","623110","Nursing Care Facilities",19,0,19,6912.59,19,"2010-01-06","2011-12-31",19,"N/A",6912.59,19,0,6912.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1555249,"Carpet Police LLC","Carpet Police, L.L.C.","7925 Oracle Rd. #129","Tucson","AZ","85704","561740","Carpet and Upholstery Cleaning Services",16,0,15,4736.28,15,"2008-08-28","2010-08-26",16,"N/A",4736.28,15,59.51,4676.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1564735,"Texas Roadhouse",,"8450 N. Cracker Barrel Road","Tucson","AZ","85743","722110","Full-Service Restaurants",0,0,0,0,0,"2010-11-04","2010-11-04",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1687320,"Oriental Chi","Oriental Chi LLC","4500 N Oracle Rd Ste 179A","Tucson","AZ","85705","812199","Other Personal Care Services",0,0,0,0,0,"2011-03-08","2013-03-07",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1722777,"Quality Gas","R&D Union Inc","4701 E 29th St","Tucson","AZ","85711","44711","Gasoline Stations with Convenience Stores",2,0,0,0,0,"2012-03-14","2014-03-13",2,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1399001,"Tucson Newspaper, Inc.","Gannett Co., Inc.","5390 W. Ina Road","Tucson","AZ","85743","511110","Newspaper Publishers",0,0,0,0,0,"2003-06-08","2005-06-05",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1764049,"Alejandro's La Unica Meat","El Tortillero LLC","5330 S. 12th Avenue","Tucson","AZ","85706","445210","Meat Markets",15,3960,11,9946.17,11,"2012-07-18","2015-07-17",15,"W",9946.17,11,2143.82,7802.35,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-03-14 01:00:03.836000 AMERICA/NEW_YORK"
1784986,"Sahara Mechanical","Sahara Mechanical, Inc","3887 E Ajo Way","Tucson","AZ","85714","238220","Plumbing, Heating, and Air-Conditioning Contractors",9,0,8,1617.78,8,"2013-09-17","2016-09-16",9,"N/A",1617.78,8,0,1617.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-03-14 01:00:03.836000 AMERICA/NEW_YORK"
1763943,"Rx Technology","Rx Technology","5355 W. Granite Street","Tucson","AZ","85707","519190","All Other Information Services",1,0,1,5332.81,1,"2013-09-08","2015-07-26",0,"N/A",0,0,0,0,0,0,1,5332.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-06-11 02:22:25.040000 AMERICA/NEW_YORK"
1664652,"Jerry Bob's","Jerry Bob's Inc.","5028 E Broadway Blvd","Tucson","AZ","85711","722110","Full-Service Restaurants",3,0,2,512.66,2,"2010-08-06","2012-07-30",3,"N/A",512.66,2,0,512.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1776678,"Cool Auto","Cool Auto, Inc.","1641 W Prince Road","Tucson","AZ","85705","811121","Automotive Body, Paint, and Interior Repair and Maintenance",21,6358,20,30614.2,20,"2012-02-02","2015-12-02",21,"W",30614.2,20,0,30614.2,0,6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-03-14 01:00:03.836000 AMERICA/NEW_YORK"
1799101,"D Square Construction, LLC","D Square","107 W. Sahuaro St.","Tucson","AZ","85705","236220","Commercial and Institutional Building Construction",0,0,0,0,0,"2015-05-01","2016-08-07",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-03-14 01:00:03.836000 AMERICA/NEW_YORK"
1803221,"Gap Ministries",,"2861 N. Flowing Wells Rd, # 161","Tucson","AZ","85705","09690","Local Group Homes for Mentally and Physically Handicapped",0,0,0,0,0,"2014-10-02","2016-10-03",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-03-14 01:00:03.836000 AMERICA/NEW_YORK"
1800022,"Tucson Unified School District","Tucson Unified School District","1010 E10th St.  Bldg A","Tucson","AZ","85713","09740","Local School Boards or Districts",1,0,1,0,0,"2014-10-20","2016-10-19",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-03-14 01:00:03.836000 AMERICA/NEW_YORK"
1797175,"Oink Tucson","The Oink Cafe, LLC","7131 E. Broadway Blvd.","Tucson","AZ","85710","722110","Full-Service Restaurants",9,93.5,8,653.55,8,"2013-11-07","2016-11-06",9,"W",653.55,8,0,653.55,0,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-03-14 01:00:03.836000 AMERICA/NEW_YORK"
1798218,"Apex Microtechnology Corporation","Apex Microtechnology, Inc.","5980 N Shannon Rd","Tucson","AZ","85741","541519","Other Computer Related Services",4,0,1,0,0,"2014-09-13","2016-09-12",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-03-14 01:00:03.836000 AMERICA/NEW_YORK"
1726237,"University of Arizona","University of Arizona, Cancer division","3838 N Campbell Ave","Tucson","AZ","85719","09220","State Institutions of Higher Education",2,0,1,2066.81,1,"2012-04-22","2014-04-21",2,"N/A",2066.81,1,0,2066.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1377712,"Tucson Lifestyle Magazine","Conley Publishing Group","7000 E. Tanque Verde Road, #12","Tucson","AZ","85715","511120","Periodical Publishers",4,0,3,239.99,3,"2003-12-27","2004-11-06",4,"N/A",239.99,3,0,239.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1386929,"Mark Wright Construction, Inc.","Mark Wright Construction, Inc.","3326 N. Winstel Blvd.","Tucson","AZ","85716","238130","Framing Contractors",17,0,16,1568.25,16,"2003-02-01","2005-03-16",17,"N/A",1568.25,16,0,1568.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1206118,"Convergys, Inc.","Convergys, Inc","9060 S. Rita Road","Tucson","AZ","85747","541519","Other Computer Related Services",1397,0,1397,352375.91,1396,"2001-05-01","2006-09-14",1397,"N/A",352375.91,1396,0,352375.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1371547,"Sanchez Burrito Co.","Sanchez Burrito Company, Inc.","2530 N. 1st Ave.","Tucson","AZ","85719","722110","Full-Service Restaurants",1,0,1,358.4,1,"2004-08-08","2006-08-09",1,"N/A",358.4,1,0,358.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1690123,"ProConn Power, Inc.","ProConn Power, Inc.","2420 West Ruthrauff Rd","Tucson","AZ","85705","236220","Commercial and Institutional Building Construction",24,0,8,30746.23,8,"2011-07-10","2013-06-30",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30080.32,8,0,0,0,0,0,0,0,8,665.91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1592553,"Efficient Concrete","Efficient Concrete, Inc.","4921 W. Paseo de las Colinas","Tucson","AZ","85745","238110","Poured Concrete Foundation and Structure Contractors",9,0,9,1571.3,9,"2009-05-23","2011-05-22",9,"N/A",1571.3,9,0,1571.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1764417,"New Life Daycare","New Life Church of God, INC","330 West Nebraska Street","Tucson","AZ","85706","624410","Child Day Care Services",14,0,13,1796.46,13,"2013-07-10","2015-07-09",14,"N/A",1796.46,13,0,1796.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-06-11 02:22:25.040000 AMERICA/NEW_YORK"
1633775,"Shadow Ridge Apts, LLC","Platinum Property Management","4040 E Fort Lowal Rd","Tucson","AZ","85712","531311","Residential Property Managers",1,0,1,8357.8,1,"2009-08-08","2011-08-07",1,"N/A",8357.8,1,0,8357.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1634933,"Frost Gelato","Frost, A Gelato Shoppe LLC","7131 N Oracle Rd Suite 101","Tucson","AZ","85704","722211","Limited-Service Restaurants",30,0,30,23336.63,29,"2009-11-16","2011-11-15",29,"N/A",23336.63,29,0,23336.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1304759,"Pennington Street Market","Pennington Street Market","73 E. Pennington Street","Tucson","AZ","85701","44512","Convenience Stores",5,0,4,625,4,"2003-04-01","2003-09-15",5,"N/A",625,4,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1653192,"Hunter Contracting Co",,"6930 N Camino Martin","Tucson","AZ","85741","236220","Commercial and Institutional Building Construction",0,0,0,0,0,"2012-05-03","2012-05-23",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1435250,"Creative Beginnings","D and J Educational Business Inc.","4107 N. Avenida De Montezuma","Tucson","AZ","85749","624410","Child Day Care Services",0,0,0,0,0,"2004-04-18","2006-04-24",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1548750,"Ballistic Fabrication","Ballistic Fabrication","2010 W. McMillan Street","Tucson","AZ","85705","332997","Industrial Pattern Manufacturing",14,0,14,11698.15,14,"2008-02-01","2009-10-30",14,"N/A",11698.15,14,0,11698.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
