case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt
1684332,"Blue Chip Southwest, LLC","Blue Chip Southwest, LLC","407 S 107th Ave Bldg D #54","Tolleson","AZ","85353","321920","Wood Container and Pallet Manufacturing",1,0,0,0,0,"2011-05-15","2013-05-11",1,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1608282,"My Big Fat Greek Restaurant","Zeus Dining, LLC","7265 N La Cholla Blvd","Tucson","AZ","85704","722110","Full-Service Restaurants",1,0,1,3545.45,1,"2010-01-11","2012-01-10",1,"N/A",3545.45,1,0,3545.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1575190,"Scottsdale Thunderbird  Suites","Century Hotel Inc.","7515 E. Butherus Dr.","Scottsdale","AZ","85260","721110","Hotels (except Casino Hotels) and Motels",27,0,27,2545.9,25,"2009-02-01","2011-01-31",27,"N/A",2545.9,25,0,2545.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1415393,"C.G. Tech, Inc.","C.G. Tech, Inc.","21631 N. 3rd Avenue","Phoenix","AZ","85027","33299","All Other Fabricated Metal Product Manufacturing",19,0,19,11494.03,19,"2003-12-29","2005-12-28",19,"N/A",11494.03,19,0,11494.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1576829,"Quiznos Sub Store","Sanora Hospitality LLC","2795 S. Market Street #110","Gilbert","AZ","85295","722110","Full-Service Restaurants",1,0,1,0,0,"2009-04-25","2011-04-22",1,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1618727,"SonSol Development Corp.","SonSol Development Corporation","P.O. Box 2647","Carefree","AZ","85377","236220","Commercial and Institutional Building Construction",40,0,21,84592.98,6,"2009-05-29","2011-05-28",18,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,79295.78,13,0,0,0,0,0,0,0,9,5297.2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1454488,"MV Transportation","MV Transportation, Inc.","1001 S. 4th Street","Phoenix","AZ","85004","485991","Special Needs Transportation",1,0,1,0,0,"2006-05-22","2006-05-22",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1454489,"St. Joseph Hospital and Medical Center","Catholic Healthcare West","350  W. Thomas Road","Phoenix","AZ","85005","622110","General Medical and Surgical Hospitals",1,0,1,0,0,"2005-12-23","2005-12-28",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1689267,"Green Earth Recycle LLC","Green Earth Recycle LLC","2149 W Mountain View Rd","Phoenix","AZ","85021","423930","Recyclable Material Merchant Wholesalers",19,0,19,6606.83,19,"2011-12-15","2013-12-14",19,"RW",6606.83,19,0,6606.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-04-01 01:00:03.975000 AMERICA/NEW_YORK"
1581358,"Reception HQ, LLC","Myreceptionist Pty Ltd","2600 N. Central Avenue, Ste. 904","Phoenix","AZ","85004","561110","Office Administrative Services",13,0,13,11225.05,13,"2009-01-07","2010-05-25",13,"N/A",11225.05,13,0,11225.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1739869,"A & F Mechanical, Inc.","A & F Mechanical, Inc.","301 S Avenue C","Yuma","AZ","85364","238220","Plumbing, Heating, and Air-Conditioning Contractors",3,0,2,4983.9,2,"2013-12-22","2014-06-08",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4983.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-05-08 01:00:06.172000 AMERICA/NEW_YORK"
1583925,"(PDI) Paramount Designs, Inc.","(PDI) Paramount Designs, Inc.","5001 W. Watkins St.","Phoenix","AZ","85043","237130","Power and Communication Line and Related Structures Construction",0,0,0,0,0,"2010-04-02","2010-04-20",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1684081,"Southwest Building Solutions","Southwest Building Solutions, LLC","8854 W. Hayward Avenue","Glendale","AZ","85305","238120","Structural Steel and Precast Concrete Contractors",6,0,4,7864.6,4,"2011-07-05","2013-07-04",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7727.26,4,0,0,0,0,0,0,0,2,137.34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1671199,"Arizona Sun Electrical Contractors","Arizona Sun Electrical Contractors Inc","9205 N 10th Avenue","Phoenix","AZ","85021","238210","Electrical Contractors and Other Wiring Installation Contractors",45,4114,44,76368.16,44,"2010-01-06","2013-01-05",45,"W",76368.16,44,224.84,76143.32,0,4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1210382,"Phillips & Associates","Phillips & Associates Law Offices, PC","3030 N. 3rd Street","Phoenix","AZ","85012","92213","Legal Counsel and Prosecution",1,0,0,0,0,"2000-05-05","2002-05-03",1,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1251964,"Crimebusters of America  Constr. Security L.L","Crimebusters of America Constr. Security","8010 E. McDowell Road, #101","Scottsdale","AZ","85257","561612","Security Guards and Patrol Services",49,0,48,0,0,"2001-02-21","2003-07-31",49,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1684330,"Insight Painting","Insight Painting and Contracting LLC","3106 E Hope St","Mesa","AZ","85213","238990","All Other Specialty Trade Contractors",6,0,5,12230.48,5,"2011-02-02","2013-02-01",6,"N/A",12230.48,5,0,12230.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1595008,"Rincon Country Mobile Home Park","Rincon Mobile Home Park, L.P.","3411 S. Camino Seco","Tucson","AZ","85730","531190","Lessors of Other Real Estate Property",0,0,0,0,0,"2009-05-30","2011-05-29",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1471140,"Countrywide Financial Corporation","Countrywide Home Loans, Inc.","2505 W. Chandler Blvd Bldg D","Chandler","AZ","85224","522310","Mortgage and Nonmortgage Loan Brokers",0,0,1,0,0,"2005-09-08","2007-09-07",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1552467,"Dale Creek Equestrian Village","Dale Creek Equestrian Village","3424 W. Camelback Rd., Box 94","Litchfield Park","AZ","85340","112920","Horses and Other Equine Production",0,0,0,0,0,"2008-06-08","2010-05-31",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1449288,"Park Place Travel Center","Park Place Travel Center, L.L.C.","185 N. Riggles","Quartzsite","AZ","85346","44711","Gasoline Stations with Convenience Stores",3,0,2,1417.98,2,"2005-02-01","2007-01-31",3,"N/A",1417.98,2,0,1417.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1724753,"JZ's LLC","JZ's LLC","551 S Center Street","Mesa","AZ","85210","236220","Commercial and Institutional Building Construction",18,2156,17,3232.42,17,"2012-04-22","2015-09-12",18,"W",3232.42,17,0,3232.42,0,2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-07 01:00:04.213000 AMERICA/NEW_YORK"
1523880,"Quality Inn","Ramdas Investments 1, Inc.","1025 E. Benson Hwy","Tucson","AZ","85713","721110","Hotels (except Casino Hotels) and Motels",73,0,73,15625.4,73,"2006-12-15","2008-12-15",73,"N/A",15625.4,73,0,15625.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1728831,"Case Furniture & Design","Case Furniture & Design, LLC","1502 E. Hadley St.","Phoenix","AZ","85034","337211","Wood Office Furniture Manufacturing",83,0,82,0,0,"2012-07-11","2014-11-22",83,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-07 01:00:04.213000 AMERICA/NEW_YORK"
1763039,"Arizona Pipeline Company FLSA","Arizona Pipeline Company","3111 W. Lincoln Street","Phoenix","AZ","85009","2211","Electric Power Generation, Transmission and Distribution",84,20240,83,29961.42,83,"2012-12-30","2015-06-28",84,"W",29961.42,83,0,29961.42,0,20240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-07 01:00:04.213000 AMERICA/NEW_YORK"
1761916,"Quality Mechanical Insulation, Inc.","Quality Mechanical Insulation, Inc.","PO Box 486","Morristown","AZ","85342","423330","Roofing, Siding, and Insulation Material Merchant Wholesalers",0,0,0,0,0,"2015-02-10","2015-04-27",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-02-19 01:00:04.033000 AMERICA/NEW_YORK"
1614879,"Vianney Catelog LLC","Vianney Catalog LLC","1841 E. Indian School Road","Phoenix","AZ","85016","454113","Mail-Order Houses",1,0,1,0,0,"2009-04-25","2011-02-28",1,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1518265,"SMC. Promotions, Inc.","SMC Promotions, Inc.","2445 W. Dunlap, Ste # 200","Phoenix","AZ","85021","423990","Other Miscellaneous Durable Goods Merchant Wholesalers",564,0,564,290528.33,562,"2009-01-01","2010-12-31",564,"N/A",290528.33,562,0,290528.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1613824,"Century Floor Coverings DFAC","Century Floor Coverings, Inc.","9145 W. Scotland Ave.","Peoria","AZ","85345","423220","Home Furnishing Merchant Wholesalers",31,0,29,16119.87,29,"2009-07-17","2011-07-16",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94.1,2,0,0,0,0,0,0,0,29,16025.77,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1379307,"Mackin & Company, Inc.","Mackin and Company, Inc.","2632 S. 24th Street","Phoenix","AZ","85034","339112","Surgical and Medical Instrument Manufacturing",5,0,5,0,0,"2003-02-02","2005-01-23",5,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1742930,"Kimbrell Electric, Inc.","Kimbrell Electric, Inc.","7593 N 73rd Drive","Glendale","AZ","85303","238210","Electrical Contractors and Other Wiring Installation Contractors",166,0,61,184389.33,61,"2012-08-04","2015-03-28",0,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,153130.8,61,0,0,0,0,0,0,0,44,31258.53,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-07 01:00:04.213000 AMERICA/NEW_YORK"
1715956,"Kidzco",,"7845 E Golf Links Rd","Tucson","AZ","85730","624410","Child Day Care Services",7,0,6,185.55,6,"2012-10-01","2014-01-21",7,"N/A",185.55,6,0,185.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
1680903,"E-Z Messenger","Executive Process, LLC","65 E Pennigton","Tucson","AZ","85701","492110","Couriers and Express Delivery Services",69,0,50,126994.71,50,"2012-12-16","2014-12-15",69,"N/A",126994.71,50,81196.34,45798.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-07 01:00:04.213000 AMERICA/NEW_YORK"
1748040,"I.F.S. Flooring LLC","I.F.S. Flooring, LLC","1870 W. Prince Road, #17","Tucson","AZ","85705","238330","Flooring Contractors",73,0,73,26500.36,73,"2012-07-21","2014-10-31",73,"W",26500.36,73,0,26500.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-07 01:00:04.213000 AMERICA/NEW_YORK"
1748497,"Connection Plumbing","Connection Plumbing AZ, LLC","4735 E Virginia St Unit 101","Mesa","AZ","85215","238220","Plumbing, Heating, and Air-Conditioning Contractors",5,1122,4,3080.8,4,"2013-01-02","2016-01-01",5,"W",3080.8,4,0,3080.8,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-07 01:00:04.213000 AMERICA/NEW_YORK"
1748744,"Silverbell Inn","KDM Silverbell INC","720 E. Silverlake Rd.","Tucson","AZ","85713","72111","Hotels (except Casino Hotels) and Motels",16,0,14,16089.33,14,"2011-12-20","2014-12-19",16,"W",16089.33,14,5722.72,10366.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-07 01:00:04.213000 AMERICA/NEW_YORK"
1708619,"Mountain View Care Center","Life Care Centers of America","1313 W Magee","Tucson","AZ","85704","623110","Nursing Care Facilities",10,3465,9,20960.06,9,"2011-03-05","2014-03-06",10,"RW",20960.06,9,0,20960.06,0,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-05-08 01:00:06.172000 AMERICA/NEW_YORK"
1686947,"Pita Pit","R&M Pita's LLC","2510 W. Happy Valley Road","Phoenix","AZ","85085","722211","Limited-Service Restaurants",1,0,0,0,0,"2011-12-05","2013-03-04",1,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015-02-20 01:00:06.112000 AMERICA/NEW_YORK"
